id,rating,fresh,date,year
689,2.0,rotten,"January 7, 2015",2015
689,3.0,fresh,"January 7, 2015",2015
689,3.0,fresh,"January 7, 2015",2015
689,5.0,fresh,"January 7, 2015",2015
689,4.5,fresh,"January 7, 2015",2015
689,3.0,fresh,"January 7, 2015",2015
689,5.0,fresh,"January 7, 2015",2015
689,3.0,fresh,"January 7, 2015",2015
689,3.0,rotten,"January 7, 2015",2015
689,3.0,fresh,"January 7, 2015",2015
689,3.5,fresh,"January 7, 2015",2015
689,3.0,fresh,"January 6, 2015",2015
689,3.0,fresh,"January 1, 2015",2015
689,3.0,fresh,"December 31, 2014",2014
689,4.0,fresh,"December 29, 2014",2014
689,2.5,rotten,"December 26, 2014",2014
689,3.5,fresh,"December 24, 2014",2014
689,3.0,fresh,"December 21, 2014",2014
689,3.0,fresh,"December 19, 2014",2014
689,2.0,rotten,"December 18, 2014",2014
689,3.0,fresh,"December 17, 2014",2014
689,3.0,rotten,"December 17, 2014",2014
689,3.0,rotten,"December 15, 2014",2014
689,3.0,fresh,"December 15, 2014",2014
689,5.0,fresh,"December 15, 2014",2014
689,3.0,rotten,"December 15, 2014",2014
689,9.0,fresh,"December 15, 2014",2014
689,3.0,rotten,"December 14, 2014",2014
689,3.0,fresh,"December 14, 2014",2014
689,2.0,rotten,"December 13, 2014",2014
689,3.0,fresh,"December 12, 2014",2014
689,4.0,fresh,"December 12, 2014",2014
689,7.5,fresh,"December 12, 2014",2014
689,3.0,fresh,"December 12, 2014",2014
689,3.0,fresh,"December 12, 2014",2014
689,4.0,fresh,"December 12, 2014",2014
689,4.0,fresh,"December 12, 2014",2014
689,2.0,rotten,"December 12, 2014",2014
689,2.5,fresh,"December 11, 2014",2014
689,3.0,rotten,"December 11, 2014",2014
689,2.1,rotten,"December 11, 2014",2014
689,3.0,fresh,"December 11, 2014",2014
689,3.0,fresh,"December 11, 2014",2014
689,3.0,fresh,"December 11, 2014",2014
689,8.7,fresh,"December 11, 2014",2014
689,2.5,fresh,"December 11, 2014",2014
689,3.0,fresh,"December 11, 2014",2014
689,4.0,fresh,"December 10, 2014",2014
689,3.0,rotten,"December 10, 2014",2014
689,4.5,fresh,"December 10, 2014",2014
689,3.0,fresh,"December 10, 2014",2014
689,3.0,fresh,"December 9, 2014",2014
689,3.0,rotten,"December 9, 2014",2014
689,9.0,fresh,"December 9, 2014",2014
689,3.5,fresh,"December 9, 2014",2014
689,2.5,fresh,"December 9, 2014",2014
689,3.0,fresh,"December 8, 2014",2014
689,3.0,fresh,"December 4, 2014",2014
689,5.0,fresh,"December 4, 2014",2014
689,3.0,fresh,"December 4, 2014",2014
689,3.0,fresh,"November 19, 2014",2014
689,9.5,fresh,"November 9, 2014",2014
689,3.0,rotten,"October 18, 2014",2014
689,3.0,fresh,"October 16, 2014",2014
689,3.0,fresh,"October 12, 2014",2014
689,3.0,rotten,"October 10, 2014",2014
689,3.0,fresh,"October 9, 2014",2014
689,7.0,fresh,"October 7, 2014",2014
689,3.0,fresh,"October 7, 2014",2014
689,3.0,rotten,"October 6, 2014",2014
689,3.0,fresh,"October 6, 2014",2014
689,3.0,rotten,"October 6, 2014",2014
689,5.0,fresh,"October 5, 2014",2014
689,3.0,fresh,"October 5, 2014",2014
689,4.0,fresh,"October 5, 2014",2014
689,3.0,rotten,"October 5, 2014",2014
689,3.0,fresh,"October 5, 2014",2014
689,4.5,fresh,"October 5, 2014",2014
689,4.0,fresh,"October 5, 2014",2014
689,3.0,fresh,"October 5, 2014",2014
689,3.0,fresh,"October 5, 2014",2014
689,5.0,fresh,"October 4, 2014",2014
689,3.0,rotten,"October 4, 2014",2014
689,3.0,rotten,"October 4, 2014",2014
689,3.0,fresh,"October 4, 2014",2014
689,3.5,rotten,"October 4, 2014",2014
691,3.0,fresh,"February 15, 2018",2018
691,3.0,fresh,"July 12, 2015",2015
691,8.0,fresh,"July 12, 2011",2011
691,3.5,fresh,"August 21, 2010",2010
691,3.0,fresh,"August 12, 2010",2010
691,4.0,fresh,"May 31, 2010",2010
691,3.5,fresh,"May 6, 2010",2010
691,1.0,fresh,"May 1, 2010",2010
691,3.0,fresh,"April 18, 2010",2010
691,3.5,fresh,"November 13, 2008",2008
691,3.0,fresh,"August 11, 2008",2008
691,3.0,fresh,"August 11, 2008",2008
691,3.0,fresh,"May 27, 2008",2008
691,3.0,fresh,"October 24, 2007",2007
691,3.0,fresh,"October 24, 2007",2007
691,3.0,fresh,"January 26, 2006",2006
691,3.0,fresh,"October 23, 2005",2005
691,2.0,rotten,"May 9, 2005",2005
691,3.0,fresh,"April 20, 2003",2003
691,5.0,fresh,"August 3, 2002",2002
691,5.0,fresh,"July 9, 2002",2002
691,4.0,fresh,"April 11, 2001",2001
691,5.0,fresh,"January 1, 2000",2000
691,4.0,fresh,"November 17, 2011",2011
691,3.0,fresh,"March 24, 2005",2005
691,5.0,fresh,"December 18, 2004",2004
691,2.0,rotten,"January 25, 2003",2003
691,3.0,fresh,"July 29, 2002",2002
692,3.0,rotten,"August 16, 2017",2017
692,3.0,fresh,"August 16, 2017",2017
692,3.0,fresh,"August 16, 2017",2017
692,5.0,rotten,"July 9, 2017",2017
692,3.0,rotten,"June 13, 2013",2013
692,3.0,fresh,"March 26, 2009",2009
692,3.0,rotten,"August 30, 2004",2004
692,2.5,fresh,"March 23, 2003",2003
692,3.0,fresh,"August 26, 2002",2002
692,3.0,fresh,"February 13, 2001",2001
692,3.0,rotten,"January 1, 2000",2000
692,3.0,fresh,"January 1, 2000",2000
692,3.0,fresh,"January 1, 2000",2000
692,2.0,rotten,"August 17, 2005",2005
692,1.0,rotten,"January 23, 2004",2004
692,2.0,rotten,"May 14, 2003",2003
692,3.0,fresh,"January 1, 2000",2000
692,5.0,rotten,"January 1, 2000",2000
692,3.0,fresh,"January 1, 2000",2000
692,2.0,rotten,"January 1, 2000",2000
693,3.0,fresh,"July 25, 2014",2014
693,3.0,fresh,"April 16, 2014",2014
693,3.0,fresh,"April 16, 2014",2014
693,3.0,fresh,"April 16, 2014",2014
693,4.0,fresh,"April 16, 2014",2014
693,2.0,rotten,"April 16, 2014",2014
693,2.5,fresh,"May 23, 2011",2011
693,3.0,fresh,"May 23, 2011",2011
693,4.0,fresh,"May 23, 2011",2011
693,3.0,fresh,"January 2, 2011",2011
693,3.0,fresh,"February 9, 2006",2006
693,3.0,fresh,"October 24, 2004",2004
693,3.0,fresh,"July 15, 2004",2004
693,3.0,fresh,"July 10, 2003",2003
693,3.0,fresh,"May 24, 2003",2003
693,3.0,fresh,"May 20, 2003",2003
693,2.0,rotten,"March 18, 2003",2003
693,4.0,fresh,"September 18, 2002",2002
693,3.0,fresh,"January 1, 2000",2000
693,3.0,rotten,"January 1, 2000",2000
693,3.0,fresh,"January 1, 2000",2000
693,2.0,rotten,"February 25, 2007",2007
693,3.0,fresh,"October 15, 2005",2005
693,2.0,rotten,"October 7, 2005",2005
693,3.0,fresh,"August 11, 2005",2005
693,2.0,rotten,"June 12, 2005",2005
693,2.0,rotten,"March 7, 2004",2004
693,3.0,fresh,"August 18, 2003",2003
693,3.0,fresh,"December 14, 2002",2002
693,3.0,fresh,"August 24, 2002",2002
693,3.0,fresh,"August 13, 2002",2002
693,2.0,rotten,"July 26, 2002",2002
693,3.0,fresh,"July 25, 2002",2002
694,3.0,fresh,"May 7, 2007",2007
694,3.0,fresh,"January 11, 2007",2007
694,2.0,rotten,"July 6, 2005",2005
694,2.0,rotten,"December 22, 2004",2004
694,1.0,rotten,"January 1, 2000",2000
694,5.0,rotten,"January 1, 2000",2000
695,3.0,fresh,"April 5, 2008",2008
695,3.0,rotten,"May 16, 2007",2007
695,3.0,fresh,"October 21, 2008",2008
696,3.0,fresh,"June 4, 2012",2012
696,3.0,fresh,"July 7, 2010",2010
696,6.0,fresh,"June 15, 2010",2010
696,3.0,fresh,"February 12, 2010",2010
696,3.0,fresh,"June 24, 2006",2006
696,4.0,fresh,"October 15, 2005",2005
696,3.0,fresh,"May 20, 2003",2003
696,4.0,fresh,"July 26, 2002",2002
696,3.0,fresh,"January 1, 2000",2000
696,3.0,rotten,"January 1, 2000",2000
696,4.0,fresh,"March 30, 2005",2005
696,3.0,fresh,"March 14, 2005",2005
696,3.0,fresh,"October 17, 2003",2003
696,4.0,fresh,"July 30, 2003",2003
696,6.0,rotten,"May 24, 2003",2003
696,3.0,fresh,"December 14, 2002",2002
696,3.0,fresh,"July 26, 2002",2002
697,1.0,fresh,"March 4, 2014",2014
697,3.0,fresh,"March 4, 2012",2012
697,3.0,fresh,"May 13, 2009",2009
697,3.0,fresh,"October 5, 2007",2007
697,3.0,fresh,"May 16, 2006",2006
697,3.0,fresh,"April 21, 2006",2006
697,3.0,fresh,"January 26, 2006",2006
697,4.0,fresh,"July 31, 2003",2003
697,4.0,fresh,"July 31, 2003",2003
697,4.0,fresh,"July 31, 2003",2003
697,3.0,fresh,"July 31, 2003",2003
697,3.0,rotten,"July 31, 2003",2003
700,3.0,rotten,"May 29, 2018",2018
700,3.0,fresh,"July 7, 2015",2015
700,2.0,rotten,"July 7, 2015",2015
700,3.0,rotten,"July 7, 2015",2015
700,3.0,fresh,"March 26, 2009",2009
700,3.0,rotten,"January 26, 2006",2006
700,3.0,fresh,"May 20, 2003",2003
700,3.0,fresh,"August 22, 2002",2002
700,3.0,fresh,"January 1, 2000",2000
700,3.0,fresh,"January 1, 2000",2000
700,3.0,fresh,"October 26, 2006",2006
700,0.0,rotten,"June 25, 2004",2004
700,4.0,fresh,"August 22, 2003",2003
700,3.0,fresh,"January 1, 2000",2000
700,3.0,fresh,"January 1, 2000",2000
700,3.0,fresh,"January 1, 2000",2000
704,2.0,rotten,"December 28, 2010",2010
704,3.0,rotten,"April 29, 2009",2009
704,1.0,rotten,"December 30, 2006",2006
704,1.0,rotten,"April 14, 2006",2006
704,3.0,rotten,"February 9, 2006",2006
704,0.0,rotten,"June 23, 2004",2004
704,3.5,fresh,"February 8, 2003",2003
704,1.0,rotten,"January 27, 2002",2002
704,3.0,rotten,"January 7, 2002",2002
704,0.0,rotten,"December 19, 2001",2001
704,1.5,rotten,"October 28, 2001",2001
704,4.0,rotten,"October 10, 2001",2001
704,3.0,rotten,"September 10, 2001",2001
704,3.0,fresh,"August 9, 2001",2001
704,3.0,rotten,"July 30, 2001",2001
704,3.0,rotten,"July 30, 2001",2001
704,2.0,rotten,"July 30, 2001",2001
704,3.0,fresh,"July 29, 2001",2001
704,6.0,rotten,"July 19, 2001",2001
704,1.0,rotten,"July 16, 2001",2001
704,2.0,rotten,"July 16, 2001",2001
704,3.0,rotten,"July 16, 2001",2001
704,2.0,rotten,"July 10, 2001",2001
704,3.0,rotten,"July 10, 2001",2001
704,2.0,rotten,"July 9, 2001",2001
704,1.0,rotten,"July 9, 2001",2001
704,0.0,rotten,"July 9, 2001",2001
704,3.0,rotten,"July 9, 2001",2001
704,1.5,rotten,"July 8, 2001",2001
704,3.0,rotten,"July 8, 2001",2001
704,3.0,rotten,"July 6, 2001",2001
704,3.0,fresh,"July 6, 2001",2001
704,2.0,rotten,"July 6, 2001",2001
704,3.0,rotten,"July 6, 2001",2001
704,3.0,rotten,"July 6, 2001",2001
704,3.0,rotten,"July 6, 2001",2001
704,3.0,fresh,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,3.0,fresh,"July 5, 2001",2001
704,3.0,fresh,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,3.0,fresh,"July 5, 2001",2001
704,1.0,rotten,"July 5, 2001",2001
704,2.5,fresh,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,2.0,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,2.5,fresh,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,1.0,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 5, 2001",2001
704,1.5,rotten,"July 5, 2001",2001
704,3.0,rotten,"July 4, 2001",2001
704,3.0,rotten,"July 4, 2001",2001
704,3.0,rotten,"July 4, 2001",2001
704,3.0,rotten,"July 4, 2001",2001
704,3.0,rotten,"July 4, 2001",2001
704,0.0,rotten,"July 4, 2001",2001
704,3.0,rotten,"July 4, 2001",2001
704,3.0,rotten,"July 3, 2001",2001
704,1.5,rotten,"July 3, 2001",2001
704,2.0,rotten,"July 3, 2001",2001
704,3.0,rotten,"July 3, 2001",2001
704,3.0,rotten,"July 3, 2001",2001
704,3.0,rotten,"July 3, 2001",2001
704,2.0,rotten,"July 3, 2001",2001
704,3.0,fresh,"July 3, 2001",2001
704,2.5,fresh,"July 3, 2001",2001
704,1.0,rotten,"July 2, 2001",2001
704,1.5,rotten,"July 2, 2001",2001
704,3.0,fresh,"June 13, 2001",2001
704,3.0,fresh,"June 13, 2001",2001
704,3.0,rotten,"June 6, 2001",2001
704,1.0,rotten,"January 1, 2000",2000
704,1.0,rotten,"August 7, 2008",2008
704,0.5,rotten,"December 6, 2005",2005
704,1.5,rotten,"January 16, 2004",2004
708,3.0,rotten,"April 14, 2002",2002
709,3.0,fresh,"June 4, 2018",2018
709,3.0,fresh,"September 17, 2002",2002
709,3.0,fresh,"August 22, 2002",2002
709,3.0,fresh,"July 25, 2002",2002
709,3.0,rotten,"September 7, 2011",2011
709,2.0,rotten,"April 28, 2005",2005
709,3.0,fresh,"November 13, 2003",2003
709,1.5,rotten,"May 20, 2003",2003
709,2.0,rotten,"October 21, 2002",2002
709,3.0,fresh,"July 26, 2002",2002
709,3.0,fresh,"January 1, 2000",2000
709,2.5,rotten,"January 1, 2000",2000
709,2.0,rotten,"January 1, 2000",2000
709,5.0,rotten,"January 1, 2000",2000
709,3.0,rotten,"March 4, 1994",1994
712,3.0,fresh,"July 17, 2018",2018
712,4.0,fresh,"January 16, 2017",2017
712,3.0,fresh,"November 15, 2013",2013
712,3.0,fresh,"November 15, 2013",2013
712,3.0,fresh,"November 15, 2013",2013
712,9.0,fresh,"November 15, 2013",2013
712,3.5,fresh,"November 15, 2013",2013
712,3.0,fresh,"November 15, 2013",2013
712,3.0,rotten,"November 15, 2013",2013
712,3.0,fresh,"October 23, 2010",2010
712,7.0,fresh,"August 27, 2010",2010
712,2.5,rotten,"August 24, 2010",2010
712,3.0,fresh,"August 17, 2010",2010
712,3.5,fresh,"July 31, 2010",2010
712,3.0,fresh,"April 12, 2009",2009
712,3.0,fresh,"July 22, 2008",2008
712,3.0,fresh,"March 12, 2007",2007
712,3.5,fresh,"August 3, 2006",2006
712,3.5,fresh,"July 12, 2006",2006
712,3.0,fresh,"July 3, 2006",2006
712,3.0,fresh,"April 14, 2006",2006
712,3.0,fresh,"April 13, 2006",2006
712,4.0,fresh,"April 1, 2006",2006
712,3.0,fresh,"January 26, 2006",2006
712,3.0,fresh,"October 25, 2005",2005
712,3.0,fresh,"December 18, 2004",2004
712,3.0,fresh,"May 24, 2003",2003
712,3.0,fresh,"May 20, 2003",2003
712,3.0,rotten,"July 18, 2002",2002
712,3.5,fresh,"June 5, 2001",2001
712,4.0,fresh,"March 11, 2004",2004
712,5.0,fresh,"August 22, 2003",2003
712,5.0,fresh,"August 14, 2002",2002
713,3.0,fresh,"November 25, 2017",2017
713,2.5,rotten,"September 11, 2017",2017
713,3.0,fresh,"August 7, 2017",2017
713,1.5,rotten,"August 4, 2017",2017
713,3.0,rotten,"August 4, 2017",2017
713,1.5,rotten,"August 4, 2017",2017
713,1.5,rotten,"August 4, 2017",2017
713,2.0,rotten,"August 3, 2017",2017
713,3.0,rotten,"August 3, 2017",2017
713,3.0,rotten,"August 3, 2017",2017
713,2.5,fresh,"August 3, 2017",2017
713,3.0,rotten,"August 3, 2017",2017
713,3.0,rotten,"August 3, 2017",2017
713,3.0,fresh,"August 3, 2017",2017
713,3.0,fresh,"August 2, 2017",2017
713,3.0,rotten,"August 2, 2017",2017
713,1.5,rotten,"July 30, 2017",2017
713,3.0,fresh,"June 15, 2017",2017
713,2.5,rotten,"February 10, 2017",2017
713,3.0,rotten,"February 3, 2017",2017
713,3.0,fresh,"February 2, 2017",2017
713,3.0,rotten,"January 27, 2017",2017
713,3.0,rotten,"January 26, 2017",2017
713,2.0,rotten,"January 25, 2017",2017
713,3.0,fresh,"January 22, 2017",2017
714,6.0,rotten,"October 30, 2018",2018
714,4.0,fresh,"February 14, 2018",2018
714,3.0,rotten,"January 11, 2018",2018
714,3.0,fresh,"December 2, 2017",2017
714,3.0,rotten,"October 9, 2017",2017
714,3.0,rotten,"August 16, 2017",2017
714,3.0,rotten,"January 9, 2017",2017
714,3.0,rotten,"February 22, 2016",2016
714,4.0,fresh,"December 31, 2015",2015
714,4.0,fresh,"December 31, 2015",2015
714,3.0,rotten,"December 31, 2015",2015
714,3.0,rotten,"November 10, 2015",2015
714,3.0,fresh,"November 6, 2015",2015
714,3.0,rotten,"September 25, 2015",2015
714,3.0,fresh,"August 28, 2015",2015
714,3.0,rotten,"August 28, 2015",2015
714,3.0,fresh,"August 27, 2015",2015
714,3.0,fresh,"August 27, 2015",2015
714,3.0,fresh,"August 20, 2015",2015
714,3.0,rotten,"August 20, 2015",2015
714,3.0,rotten,"August 20, 2015",2015
714,3.0,rotten,"August 14, 2015",2015
714,3.0,fresh,"August 12, 2015",2015
714,3.0,fresh,"July 29, 2015",2015
714,3.0,fresh,"July 9, 2015",2015
714,2.0,rotten,"July 9, 2015",2015
714,4.0,fresh,"July 9, 2015",2015
714,3.0,rotten,"July 9, 2015",2015
714,3.0,fresh,"July 7, 2015",2015
714,3.0,fresh,"July 6, 2015",2015
714,2.0,rotten,"July 3, 2015",2015
714,2.0,rotten,"July 3, 2015",2015
714,2.0,rotten,"July 2, 2015",2015
714,3.0,rotten,"July 2, 2015",2015
714,2.5,rotten,"July 2, 2015",2015
714,2.5,fresh,"July 2, 2015",2015
714,3.0,rotten,"July 2, 2015",2015
714,3.0,rotten,"July 1, 2015",2015
714,3.0,fresh,"June 30, 2015",2015
714,3.0,fresh,"June 29, 2015",2015
714,3.0,fresh,"June 28, 2015",2015
714,2.0,rotten,"June 28, 2015",2015
714,3.0,fresh,"June 28, 2015",2015
714,2.0,rotten,"June 27, 2015",2015
714,3.0,fresh,"June 27, 2015",2015
714,5.0,rotten,"June 27, 2015",2015
714,3.0,fresh,"June 27, 2015",2015
714,3.0,fresh,"June 26, 2015",2015
714,3.0,fresh,"June 26, 2015",2015
714,3.0,fresh,"June 26, 2015",2015
714,1.0,rotten,"June 26, 2015",2015
714,2.0,rotten,"June 26, 2015",2015
714,3.0,fresh,"June 26, 2015",2015
714,3.0,rotten,"June 26, 2015",2015
714,2.0,rotten,"June 26, 2015",2015
714,3.0,fresh,"June 26, 2015",2015
714,1.5,rotten,"June 26, 2015",2015
714,3.0,fresh,"June 26, 2015",2015
714,3.0,fresh,"June 26, 2015",2015
714,2.0,rotten,"June 26, 2015",2015
714,2.0,rotten,"June 26, 2015",2015
714,4.0,fresh,"June 26, 2015",2015
714,2.0,rotten,"June 25, 2015",2015
714,2.5,fresh,"June 25, 2015",2015
714,3.0,rotten,"June 25, 2015",2015
714,2.0,rotten,"June 25, 2015",2015
714,2.0,rotten,"June 25, 2015",2015
714,2.0,rotten,"June 25, 2015",2015
714,2.0,rotten,"June 25, 2015",2015
714,2.0,rotten,"June 25, 2015",2015
714,3.5,fresh,"June 25, 2015",2015
714,3.0,rotten,"June 25, 2015",2015
714,2.0,rotten,"June 25, 2015",2015
714,1.0,rotten,"June 25, 2015",2015
714,5.5,rotten,"June 25, 2015",2015
714,3.0,fresh,"June 25, 2015",2015
714,3.0,fresh,"June 25, 2015",2015
714,2.0,rotten,"June 25, 2015",2015
714,1.5,rotten,"June 25, 2015",2015
714,3.0,rotten,"June 25, 2015",2015
714,3.0,rotten,"June 25, 2015",2015
714,6.0,fresh,"June 25, 2015",2015
714,3.0,rotten,"June 25, 2015",2015
714,3.0,rotten,"June 25, 2015",2015
714,2.0,rotten,"June 25, 2015",2015
714,2.0,fresh,"June 24, 2015",2015
714,3.0,fresh,"June 24, 2015",2015
714,3.0,fresh,"June 24, 2015",2015
714,3.0,rotten,"June 24, 2015",2015
714,3.0,rotten,"June 24, 2015",2015
714,1.5,rotten,"June 24, 2015",2015
714,1.5,rotten,"June 24, 2015",2015
714,3.0,rotten,"June 24, 2015",2015
714,2.0,rotten,"June 24, 2015",2015
714,3.0,rotten,"June 24, 2015",2015
714,3.0,rotten,"June 24, 2015",2015
714,2.0,rotten,"June 24, 2015",2015
714,3.0,fresh,"June 24, 2015",2015
714,3.0,fresh,"June 24, 2015",2015
714,3.0,rotten,"June 24, 2015",2015
714,3.0,fresh,"June 24, 2015",2015
714,3.0,rotten,"June 24, 2015",2015
714,6.5,fresh,"June 24, 2015",2015
714,1.0,rotten,"June 24, 2015",2015
714,1.5,rotten,"June 24, 2015",2015
714,2.5,rotten,"June 24, 2015",2015
714,3.0,fresh,"June 24, 2015",2015
714,2.5,rotten,"June 24, 2015",2015
714,3.0,fresh,"June 24, 2015",2015
714,3.0,fresh,"June 24, 2015",2015
715,3.0,rotten,"October 16, 2017",2017
715,2.0,rotten,"June 13, 2006",2006
715,3.0,rotten,"March 19, 2003",2003
715,2.0,fresh,"February 13, 2003",2003
715,6.0,rotten,"January 12, 2003",2003
715,3.0,rotten,"October 21, 2002",2002
715,3.0,rotten,"June 9, 2002",2002
715,1.5,rotten,"March 3, 2002",2002
715,4.0,rotten,"February 25, 2002",2002
715,3.0,rotten,"February 4, 2002",2002
715,3.0,rotten,"December 9, 2001",2001
715,3.0,fresh,"November 19, 2001",2001
715,2.0,rotten,"October 29, 2001",2001
715,3.0,rotten,"October 29, 2001",2001
715,2.0,rotten,"October 15, 2001",2001
715,3.0,fresh,"October 13, 2001",2001
715,2.0,rotten,"October 12, 2001",2001
715,2.0,rotten,"October 11, 2001",2001
715,6.0,rotten,"October 4, 2001",2001
715,2.0,rotten,"October 4, 2001",2001
715,3.0,fresh,"October 4, 2001",2001
715,3.0,fresh,"October 2, 2001",2001
715,3.0,fresh,"October 1, 2001",2001
715,3.0,fresh,"October 1, 2001",2001
715,4.0,rotten,"October 1, 2001",2001
715,2.5,rotten,"September 30, 2001",2001
715,3.0,rotten,"September 30, 2001",2001
715,3.0,rotten,"September 29, 2001",2001
715,2.0,rotten,"September 28, 2001",2001
715,2.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,1.0,rotten,"September 28, 2001",2001
715,1.5,rotten,"September 28, 2001",2001
715,0.5,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,1.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,fresh,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,fresh,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,4.0,fresh,"September 28, 2001",2001
715,3.0,fresh,"September 28, 2001",2001
715,3.0,fresh,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,2.0,rotten,"September 28, 2001",2001
715,3.0,fresh,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,2.5,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 28, 2001",2001
715,3.0,rotten,"September 27, 2001",2001
715,3.0,rotten,"September 27, 2001",2001
715,1.0,rotten,"September 27, 2001",2001
715,3.0,rotten,"September 27, 2001",2001
715,3.0,fresh,"September 27, 2001",2001
715,3.0,fresh,"September 27, 2001",2001
715,3.0,rotten,"September 27, 2001",2001
715,3.0,rotten,"September 27, 2001",2001
715,3.0,rotten,"September 27, 2001",2001
715,2.5,fresh,"September 27, 2001",2001
715,3.0,rotten,"September 27, 2001",2001
715,3.0,rotten,"September 27, 2001",2001
715,3.0,rotten,"September 27, 2001",2001
715,3.0,rotten,"September 27, 2001",2001
715,3.0,rotten,"September 27, 2001",2001
715,3.0,rotten,"September 27, 2001",2001
715,3.0,fresh,"September 27, 2001",2001
715,2.0,rotten,"September 27, 2001",2001
715,2.0,rotten,"September 26, 2001",2001
715,2.0,rotten,"September 24, 2001",2001
715,3.0,fresh,"September 24, 2001",2001
715,5.0,rotten,"September 24, 2001",2001
715,3.0,rotten,"September 24, 2001",2001
715,3.0,rotten,"September 24, 2001",2001
715,3.0,fresh,"September 24, 2001",2001
715,1.5,rotten,"September 20, 2001",2001
715,2.0,rotten,"September 20, 2001",2001
715,3.0,fresh,"September 20, 2001",2001
715,2.0,rotten,"November 20, 2008",2008
715,3.0,fresh,"August 7, 2008",2008
715,2.0,rotten,"December 30, 2006",2006
715,2.0,rotten,"December 6, 2005",2005
715,3.0,fresh,"March 10, 2003",2003
715,4.0,fresh,"February 8, 2003",2003
715,2.0,rotten,"December 8, 2002",2002
715,2.0,rotten,"October 30, 2002",2002
715,2.0,rotten,"March 5, 2002",2002
715,2.0,rotten,"February 20, 2002",2002
715,6.0,fresh,"November 24, 2001",2001
715,5.0,rotten,"November 12, 2001",2001
715,1.0,rotten,"October 4, 2001",2001
715,2.0,rotten,"October 4, 2001",2001
715,6.0,fresh,"October 1, 2001",2001
715,2.5,rotten,"January 1, 2001",2001
716,3.0,fresh,"January 10, 2018",2018
716,3.0,rotten,"March 4, 2014",2014
716,5.0,fresh,"July 24, 2012",2012
716,3.0,fresh,"June 6, 2011",2011
716,4.5,fresh,"May 16, 2007",2007
716,3.0,rotten,"May 3, 2005",2005
716,2.0,rotten,"August 12, 2005",2005
716,4.0,fresh,"June 30, 2005",2005
716,3.0,fresh,"April 2, 2005",2005
716,4.0,fresh,"November 24, 2004",2004
718,3.0,fresh,"April 28, 2017",2017
718,3.0,fresh,"January 16, 2017",2017
718,3.0,fresh,"September 11, 2014",2014
718,1.0,rotten,"April 24, 2008",2008
718,1.5,rotten,"October 20, 2005",2005
718,4.0,rotten,"October 12, 2005",2005
718,6.0,rotten,"March 22, 2001",2001
718,1.5,rotten,"February 27, 2001",2001
721,3.0,rotten,"February 26, 2018",2018
721,3.0,fresh,"March 28, 2010",2010
721,3.0,fresh,"March 28, 2010",2010
721,3.0,rotten,"March 28, 2010",2010
721,3.0,fresh,"January 23, 2009",2009
721,4.0,fresh,"July 18, 2008",2008
721,4.0,fresh,"June 1, 2007",2007
721,3.0,fresh,"June 24, 2006",2006
721,8.0,fresh,"January 23, 2006",2006
721,3.0,fresh,"April 9, 2005",2005
721,4.0,fresh,"April 3, 2005",2005
721,3.5,fresh,"December 28, 2004",2004
721,3.5,fresh,"July 1, 2004",2004
721,3.0,fresh,"May 20, 2003",2003
721,4.0,rotten,"May 6, 2003",2003
